"id","ident","type","name","continent","iso_country","iso_region","municipality","iata_code"
"336116","RPSP","medium_airport","Bohol-Panglao International Airport","AS","PH","PH-BOH","Panglao","TAG"
"333098","RPSV","small_airport","San Vicente Airport","AS","PH","PH-PLW","San Vicente","SWL"
"5715","RPUB","medium_airport","Loakan Airport","AS","PH","PH-BEN","Baguio City","BAG"
"5719","RPUH","medium_airport","San Jose Airport","AS","PH","PH-MDC","San Jose","SJI"
"5722","RPUN","medium_airport","Naga Airport","AS","PH","PH-CAS","Naga","WNP"
"5723","RPUO","medium_airport","Basco Airport","AS","PH","PH-BTN","Basco","BSO"
"5725","RPUR","medium_airport","Dr Juan C Angara Airport","AS","PH","PH-AUR","Baler","BQA"
"5726","RPUS","medium_airport","San Fernando Airport","AS","PH","PH-LUN","-","SFE"
"5727","RPUT","medium_airport","Tuguegarao Airport","AS","PH","PH-CAG","Tuguegarao City","TUG"
"5728","RPUV","medium_airport","Virac Airport","AS","PH","PH-CAT","Virac","VRC"
"5730","RPUY","medium_airport","Cauayan Airport","AS","PH","PH-ISA","Cauayan City","CYZ"
"5732","RPVA","medium_airport","Daniel Z. Romualdez Airport","AS","PH","PH-LEY","Tacloban City","TAC"
"35178","RPVB","medium_airport","Bacolod-Silay Airport","AS","PH","PH-NEC","Bacolod City","BCD"
"5734","RPVC","medium_airport","Calbayog Airport","AS","PH","PH-WSA","Calbayog City","CYP"
"5735","RPVD","medium_airport","Sibulan Airport","AS","PH","PH-NER","Dumaguete City","DGT"
"5736","RPVE","medium_airport","Godofredo P. Ramos Airport","AS","PH","PH-AKL","Malay","MPH"
"5737","RPVF","medium_airport","Catarman National Airport","AS","PH","PH-NSA","Catarman","CRM"
"5739","RPVI","medium_airport","Iloilo International Airport","AS","PH","PH-ILI","Iloilo (Cabatuan)","ILO"
"5740","RPVJ","medium_airport","Moises R. Espinosa Airport","AS","PH","PH-MAS","Masbate","MBT"
"5741","RPVK","medium_airport","Kalibo International Airport","AS","PH","PH-AKL","Kalibo","KLO"
"5742","RPVM","large_airport","Mactan Cebu International Airport","AS","PH","PH-CEB","Lapu-Lapu City","CEB"
"5744","RPVP","medium_airport","Puerto Princesa Airport","AS","PH","PH-PLW","Puerto Princesa City","PPS"
"5745","RPVR","medium_airport","Roxas Airport","AS","PH","PH-CAP","Roxas City","RXS"
"5748","RPVU","medium_airport","Tugdan Airport","AS","PH","PH-ROM","Tablas Island","TBH"
"5749","RPVV","medium_airport","Francisco B. Reyes Airport","AS","PH","PH-PLW","Coron","USU"
"41838","RU-0025","small_airport","Nogliki Airport","EU","RU","RU-SAK","Nogliki","NGK"
"42924","RU-0035","medium_airport","Grozny Airport","EU","RU","RU-CE","Grozny","GRV"
"24373","S31","small_airport","Lopez Island Airport","NA","US","US-WA","Lopez","LPS"
"5768","SAAP","medium_airport","General Urquiza Airport","SA","AR","AR-E","Parana","PRA"
"5769","SAAR","medium_airport","Rosario Islas Malvinas International Airport","SA","AR","AR-S","Rosario","ROS"
"5770","SAAV","medium_airport","Sauce Viejo Airport","SA","AR","AR-S","Santa Fe","SFN"
"5771","SABE","large_airport","Jorge Newbery Airpark","SA","AR","AR-C","Buenos Aires","AEP"
"5773","SACO","medium_airport","Ingeniero Ambrosio Taravella Airport","SA","AR","AR-X","Cordoba","COR"
"5781","SAEZ","large_airport","Ministro Pistarini International Airport","SA","AR","AR-B","Buenos Aires (Ezeiza)","EZE"
"5786","SAME","medium_airport","El Plumerillo Airport","SA","AR","AR-M","Mendoza","MDZ"
"5788","SAMR","medium_airport","Suboficial Ay Santiago Germano Airport","SA","AR","AR-M","San Rafael","AFA"
"5789","SANC","medium_airport","Catamarca Airport","SA","AR","AR-K","Catamarca","CTC"
"5790","SANE","medium_airport","Vicecomodoro Angel D. La Paz Aragonés Airport","SA","AR","AR-G","Santiago del Estero","SDE"
"5792","SANL","medium_airport","Capitan V A Almonacid Airport","SA","AR","AR-F","La Rioja","IRJ"
"318304","SANR","medium_airport","Termas de Río Hondo international Airport","SA","AR","AR-G","Termas de Río Hondo","RHD"
"5794","SANT","medium_airport","Teniente Benjamin Matienzo Airport","SA","AR","AR-T","San Miguel de Tucumán","TUC"
"5795","SANU","medium_airport","Domingo Faustino Sarmiento Airport","SA","AR","AR-J","San Juan","UAQ"
"5802","SAOU","medium_airport","Brigadier Mayor D Cesar Raul Ojeda Airport","SA","AR","AR-D","San Luis","LUQ"
"5803","SARC","medium_airport","Corrientes Airport","SA","AR","AR-W","Corrientes","CNQ"
"5804","SARE","medium_airport","Resistencia International Airport","SA","AR","AR-H","Resistencia","RES"
"5805","SARF","medium_airport","Formosa Airport","SA","AR","AR-P","Formosa","FMA"
"5806","SARI","medium_airport","Cataratas Del Iguazú International Airport","SA","AR","AR-N","Puerto Iguazu","IGR"
"5809","SARP","medium_airport","Libertador Gral D Jose De San Martin Airport","SA","AR","AR-N","Posadas","PSS"
"5811","SASA","medium_airport","Martin Miguel De Guemes International Airport","SA","AR","AR-A","Salta","SLA"
"5812","SASJ","medium_airport","Gobernador Horacio Guzman International Airport","SA","AR","AR-Y","San Salvador de Jujuy","JUJ"
"5815","SAST","medium_airport","General Enrique Mosconi Airport","SA","AR","AR-A","Tartagal","TTG"
"5822","SAVC","medium_airport","General E. Mosconi Airport","SA","AR","AR-U","Comodoro Rivadavia","CRD"
"5823","SAVE","medium_airport","Brigadier Antonio Parodi Airport","SA","AR","AR-U","Esquel","EQS"
"5824","SAVH","medium_airport","Las Heras Airport","SA","AR","AR-Z","Las Heras","LHS"
"5826","SAVN","small_airport","Antoine de Saint Exupéry Airport","SA","AR","AR-R","San Antonio Oeste","OES"
"5827","SAVT","medium_airport","Almirante Marco Andres Zar Airport","SA","AR","AR-U","Rawson","REL"
"5828","SAVV","medium_airport","Gobernador Castello Airport","SA","AR","AR-R","Viedma / Carmen de Patagones","VDM"
"5829","SAVY","medium_airport","El Tehuelche Airport","SA","AR","AR-U","Puerto Madryn","PMY"
"30057","SAWA","closed","Lago Argentino Airport","SA","AR","AR-Z","El Calafate","ING"
"5831","SAWC","medium_airport","El Calafate - Commander Armando Tola International Airport","SA","AR","AR-Z","El Calafate","FTE"
"5832","SAWD","medium_airport","Puerto Deseado Airport","SA","AR","AR-Z","Puerto Deseado","PUD"
"5834","SAWG","medium_airport","Piloto Civil N. Fernández Airport","SA","AR","AR-Z","Rio Gallegos","RGL"
"5835","SAWH","medium_airport","Malvinas Argentinas Airport","SA","AR","AR-V","Ushuaia","USH"
"5836","SAWJ","medium_airport","Capitan D Daniel Vazquez Airport","SA","AR","AR-Z","San Julian","ULA"
"5838","SAWP","medium_airport","Perito Moreno Airport","SA","AR","AR-Z","Perito Moreno","PMQ"
"29898","SAWR","small_airport","Gobernador Gregores Airport","SA","AR","AR-Z","Gobernador Gregores","GGS"
"29849","SAWT","small_airport","28 de Noviembre Airport","SA","AR","AR-Z","Rio Turbio","RYO"
"5839","SAWU","medium_airport","Santa Cruz Airport","SA","AR","AR-Z","Puerto Santa Cruz","RZA"
"5840","SAZB","medium_airport","Comandante Espora Airport","SA","AR","AR-B","Bahia Blanca","BHI"
"5846","SAZL","medium_airport","Santa Teresita Airport","SA","AR","AR-B","Santa Teresita","SST"
"5847","SAZM","medium_airport","Ástor Piazzola International Airport","SA","AR","AR-B","Mar del Plata","MDQ"
"5848","SAZN","medium_airport","Presidente Peron Airport","SA","AR","AR-Q","Neuquen","NQN"
"5849","SAZO","medium_airport","Necochea Airport","SA","AR","AR-B","Necochea","NEC"
"5851","SAZR","medium_airport","Santa Rosa Airport","SA","AR","AR-L","Santa Rosa","RSA"
"5852","SAZS","medium_airport","San Carlos De Bariloche Airport","SA","AR","AR-R","San Carlos de Bariloche","BRC"
"5856","SAZY","medium_airport","Aviador C. Campos Airport","SA","AR","AR-Q","Chapelco/San Martin de los Andes","CPC"
"5861","SBAQ","medium_airport","Araraquara Airport","SA","BR","BR-SP","Araraquara","AQA"
"5862","SBAR","medium_airport","Aracaju - Santa Maria International Airport","SA","BR","BR-SE","Aracaju","AJU"
"5864","SBAT","medium_airport","Piloto Osvaldo Marques Dias Airport","SA","BR","BR-MT","Alta Floresta","AFL"
"5865","SBAU","medium_airport","Araçatuba Airport","SA","BR","BR-SP","Araçatuba","ARU"
"5866","SBAX","small_airport","Romeu Zema Airport","SA","BR","BR-MG","Araxá","AAX"
"5867","SBBE","large_airport","Val de Cans/Júlio Cezar Ribeiro International Airport","SA","BR","BR-PA","Belém","BEL"
"5872","SBBR","large_airport","Presidente Juscelino Kubitschek International Airport","SA","BR","BR-DF","Brasília","BSB"
"5875","SBBV","medium_airport","Atlas Brasil Cantanhede Airport","SA","BR","BR-RR","Boa Vista","BVB"
"5878","SBCA","medium_airport","Coronel Adalberto Mendes da Silva Airport","SA","BR","BR-PR","Cascavel","CAC"
"5879","SBCB","small_airport","Cabo Frio Airport","SA","BR","BR-RJ","Cabo Frio","CFB"
"5881","SBCD","small_airport","Caçador Airport","SA","BR","BR-SC","Caçador","CFC"
"5882","SBCF","large_airport","Tancredo Neves International Airport","SA","BR","BR-MG","Belo Horizonte","CNF"
"5883","SBCG","medium_airport","Campo Grande Airport","SA","BR","BR-MS","Campo Grande","CGR"
"5884","SBCH","medium_airport","Serafin Enoss Bertaso Airport","SA","BR","BR-SC","Chapecó","XAP"
"5886","SBCJ","medium_airport","Carajás Airport","SA","BR","BR-PA","Parauapebas","CKS"
"5887","SBCM","medium_airport","Diomício Freitas Airport","SA","BR","BR-SC","Criciúma","CCM"
"35414","SBCN","small_airport","Nelson Ribeiro Guimarães Airport","SA","BR","BR-GO","Caldas Novas","CLV"
"5889","SBCP","medium_airport","Bartolomeu Lisandro Airport","SA","BR","BR-RJ","Campos Dos Goytacazes","CAW"
"5890","SBCR","medium_airport","Corumbá International Airport","SA","BR","BR-MS","Corumbá","CMG"
"5891","SBCT","medium_airport","Afonso Pena Airport","SA","BR","BR-PR","Curitiba","CWB"
"5893","SBCX","medium_airport","Hugo Cantergiani Regional Airport","SA","BR","BR-RS","Caxias Do Sul","CXJ"
"5894","SBCY","medium_airport","Marechal Rondon Airport","SA","BR","BR-MT","Cuiabá","CGB"
"5895","SBCZ","medium_airport","Cruzeiro do Sul Airport","SA","BR","BR-AC","Cruzeiro Do Sul","CZS"
"44450","SBDB","small_airport","Bonito Airport","SA","BR","BR-MS","Bonito","BYO"
"5896","SBDN","medium_airport","Presidente Prudente Airport","SA","BR","BR-SP","Presidente Prudente","PPB"
"5897","SBEG","large_airport","Eduardo Gomes International Airport","SA","BR","BR-AM","Manaus","MAO"
"5900","SBFI","medium_airport","Cataratas International Airport","SA","BR","BR-PR","Foz do Iguaçu","IGU"
"5901","SBFL","large_airport","Hercílio Luz International Airport","SA","BR","BR-SC","Florianópolis","FLN"
"5902","SBFN","medium_airport","Fernando de Noronha Airport","SA","BR","BR-PE","Fernando de Noronha","FEN"
"5905","SBFZ","medium_airport","Pinto Martins International Airport","SA","BR","BR-CE","Fortaleza","FOR"
"5906","SBGL","large_airport","Rio Galeão – Tom Jobim International Airport","SA","BR","BR-RJ","Rio De Janeiro","GIG"
"5908","SBGO","medium_airport","Santa Genoveva Airport","SA","BR","BR-GO","Goiânia","GYN"
"5910","SBGR","large_airport","Guarulhos - Governador André Franco Montoro International Airport","SA","BR","BR-SP","São Paulo","GRU"
"5912","SBGV","small_airport","Coronel Altino Machado de Oliveira Airport","SA","BR","BR-MG","Governador Valadares","GVR"
"5914","SBHT","medium_airport","Altamira Interstate Airport","SA","BR","BR-PA","Altamira","ATM"
"5916","SBIH","medium_airport","Itaituba Airport","SA","BR","BR-PA","Itaituba","ITB"
"5917","SBIL","medium_airport","Bahia - Jorge Amado Airport","SA","BR","BR-BA","Ilhéus","IOS"
"5918","SBIP","medium_airport","Vale do Aço Regional Airport","SA","BR","BR-MG","Ipatinga","IPN"
"5920","SBIZ","medium_airport","Prefeito Renato Moreira Airport","SA","BR","BR-MA","Imperatriz","IMP"
"316444","SBJA","small_airport","Humberto Ghizzo Bortoluzzi Regional Airport","SA","BR","BR-SC","Jaguaruna","JJG"
"5922","SBJF","medium_airport","Francisco de Assis Airport","SA","BR","BR-MG","Juiz de Fora","JDF"
"5923","SBJP","medium_airport","Presidente Castro Pinto International Airport","SA","BR","BR-PB","João Pessoa","JPA"
"5924","SBJU","small_airport","Orlando Bezerra de Menezes Airport","SA","BR","BR-CE","Juazeiro do Norte","JDO"
"5925","SBJV","medium_airport","Lauro Carneiro de Loyola Airport","SA","BR","BR-SC","Joinville","JOI"
"5926","SBKG","medium_airport","Presidente João Suassuna Airport","SA","BR","BR-PB","Campina Grande","CPV"
"5927","SBKP","medium_airport","Viracopos International Airport","SA","BR","BR-SP","Campinas","VCP"
"5928","SBLE","small_airport","Coronel Horácio de Mattos Airport","SA","BR","BR-BA","Lençóis","LEC"
"5929","SBLJ","medium_airport","Lages Airport","SA","BR","BR-SC","Lages","LAJ"
"5931","SBLO","medium_airport","Governador José Richa Airport","SA","BR","BR-PR","Londrina","LDB"
"5934","SBMA","medium_airport","João Correa da Rocha Airport","SA","BR","BR-PA","Marabá","MAB"
"5936","SBMD","medium_airport","Monte Dourado - Serra do Areão Airport","SA","BR","BR-PA","Almeirim","MEU"
"5937","SBME","medium_airport","Macaé Benedito Lacerda Airport","SA","BR","BR-RJ","Macaé","MEA"
"5938","SBMG","medium_airport","Regional de Maringá - Sílvio Name Júnior Airport","SA","BR","BR-PR","Maringá","MGF"
"5939","SBMK","medium_airport","Mário Ribeiro Airport","SA","BR","BR-MG","Montes Claros","MOC"
"5940","SBML","medium_airport","Frank Miloye Milenkowichi–Marília State Airport","SA","BR","BR-SP","Marília","MII"
"5942","SBMO","medium_airport","Zumbi dos Palmares Airport","SA","BR","BR-AL","Maceió","MCZ"
"5943","SBMQ","medium_airport","Macapá - Alberto Alcolumbre International Airport","SA","BR","BR-AP","Macapá","MCP"
"5944","SBMS","medium_airport","Dix-Sept Rosado Airport","SA","BR","BR-RN","Mossoró","MVF"
"5946","SBMY","medium_airport","Manicoré Airport","SA","BR","BR-AM","Manicoré","MNX"
"5947","SBNF","medium_airport","Ministro Victor Konder International Airport","SA","BR","BR-SC","Navegantes","NVT"
"5948","SBNM","medium_airport","Santo Ângelo Airport","SA","BR","BR-RS","Santo Ângelo","GEL"
"5951","SBPA","medium_airport","Salgado Filho International Airport","SA","BR","BR-RS","Porto Alegre","POA"
"5952","SBPB","medium_airport","Parnaíba - Prefeito Doutor João Silva Filho International Airport","SA","BR","BR-PI","Parnaíba","PHB"
"5954","SBPF","medium_airport","Lauro Kurtz Airport","SA","BR","BR-RS","Passo Fundo","PFB"
"5955","SBPJ","medium_airport","Brigadeiro Lysias Rodrigues Airport","SA","BR","BR-TO","Palmas","PMW"
"5956","SBPK","medium_airport","João Simões Lopes Neto International Airport","SA","BR","BR-RS","Pelotas","PET"
"5957","SBPL","medium_airport","Senador Nilo Coelho Airport","SA","BR","BR-PE","Petrolina","PNZ"
"5959","SBPP","medium_airport","Ponta Porã Airport","SA","BR","BR-MS","Ponta Porã","PMG"
"5961","SBPS","medium_airport","Porto Seguro Airport","SA","BR","BR-BA","Porto Seguro","BPS"
"5962","SBPV","medium_airport","Governador Jorge Teixeira de Oliveira Airport","SA","BR","BR-RO","Porto Velho","PVH"
"5964","SBRB","medium_airport","Rio Branco-Plácido de Castro International Airport","SA","BR","BR-AC","Rio Branco","RBR"
"5965","SBRF","medium_airport","Recife/Guararapes - Gilberto Freyre International Airport","SA","BR","BR-PE","Recife","REC"
"5967","SBRJ","medium_airport","Santos Dumont Airport","SA","BR","BR-RJ","Rio de Janeiro","SDU"
"5968","SBRP","medium_airport","Leite Lopes Airport","SA","BR","BR-SP","Ribeirão Preto","RAO"
"313262","SBSG","medium_airport","São Gonçalo do Amarante - Governador Aluízio Alves International Airport","SA","BR","BR-RN","Natal","NAT"
"5970","SBSJ","medium_airport","Professor Urbano Ernesto Stumpf Airport","SA","BR","BR-SP","São José Dos Campos","SJK"
"5971","SBSL","medium_airport","Marechal Cunha Machado International Airport","SA","BR","BR-MA","São Luís","SLZ"
"5972","SBSM","medium_airport","Santa Maria Airport","SA","BR","BR-RS","Santa Maria","RIA"
"5973","SBSN","medium_airport","Santarém - Maestro Wilson Fonseca International Airport","SA","BR","BR-PA","Santarém","STM"
"321014","SBSO","small_airport","Adolino Bedin Regional Airport","SA","BR","BR-MT","Sorriso","SMT"
"5974","SBSP","medium_airport","Congonhas Airport","SA","BR","BR-SP","São Paulo","CGH"
"5975","SBSR","medium_airport","Prof. Eribelto Manoel Reino State Airport","SA","BR","BR-SP","São José do Rio Preto","SJP"
"5977","SBSV","large_airport","Deputado Luiz Eduardo Magalhães International Airport","SA","BR","BR-BA","Salvador","SSA"
"5979","SBTB","medium_airport","Trombetas Airport","SA","BR","BR-PA","Oriximiná","TMT"
"5980","SBTC","small_airport","Una-Comandatuba Airport","SA","BR","BR-BA","Una","UNA"
"5981","SBTD","small_airport","Toledo - Luiz Dalcanale Filho Municipal Airport","SA","BR","BR-PR","Toledo","TOW"
"5982","SBTE","medium_airport","Senador Petrônio Portela Airport","SA","BR","BR-PI","Teresina","THE"
"5983","SBTF","medium_airport","Tefé Airport","SA","BR","BR-AM","Tefé","TFF"
"5988","SBTT","medium_airport","Tabatinga Airport","SA","BR","BR-AM","Tabatinga","TBT"
"5989","SBTU","medium_airport","Tucuruí Airport","SA","BR","BR-PA","Tucuruí","TUR"
"5990","SBUA","medium_airport","São Gabriel da Cachoeira Airport","SA","BR","BR-AM","São Gabriel da Cachoeira","SJL"
"5991","SBUF","medium_airport","Paulo Afonso Airport","SA","BR","BR-BA","Paulo Afonso","PAV"
"5992","SBUG","medium_airport","Rubem Berta Airport","SA","BR","BR-RS","Uruguaiana","URG"
"5993","SBUL","medium_airport","Ten. Cel. Aviador César Bombonato Airport","SA","BR","BR-MG","Uberlândia","UDI"
"5995","SBUR","medium_airport","Mário de Almeida Franco Airport","SA","BR","BR-MG","Uberaba","UBA"
"5997","SBVH","medium_airport","Brigadeiro Camarão Airport","SA","BR","BR-RO","Vilhena","BVH"
"5998","SBVT","medium_airport","Eurico de Aguiar Salles Airport","SA","BR","BR-ES","Vitória","VIX"
"308204","SBZM","medium_airport","Presidente Itamar Franco Airport","SA","BR","BR-MG","Juiz de Fora","IZA"
"6001","SCAR","medium_airport","Chacalluta Airport","SA","CL","CL-AP","Arica","ARI"
"6002","SCAT","medium_airport","Desierto de Atacama Airport","SA","CL","CL-AT","Copiapo","CPO"
"6003","SCBA","medium_airport","Balmaceda Airport","SA","CL","CL-AI","Balmaceda","BBA"
"6007","SCCF","medium_airport","El Loa Airport","SA","CL","CL-AN","Calama","CJC"
"6009","SCCI","medium_airport","President Carlos Ibañez del Campo International Airport","SA","CL","CL-MA","Punta Arenas","PUQ"
"6012","SCDA","medium_airport","Diego Aracena Airport","SA","CL","CL-TA","Iquique","IQQ"
"6015","SCEL","large_airport","Comodoro Arturo Merino Benítez International Airport","SA","CL","CL-RM","Santiago","SCL"
"6017","SCES","medium_airport","Ricardo García Posada Airport","SA","CL","CL-AT","El Salvador","ESR"
